utc_timestamp,DE_KN_residential1_dishwasher,DE_KN_residential1_freezer,DE_KN_residential1_grid_import,DE_KN_residential1_heat_pump,DE_KN_residential1_pv,DE_KN_residential1_washing_machine
2015-06-06T03:00:00Z,0,,0.33,0.071,0.016,0
2015-06-06T04:00:00Z,0,,0.384,0.735,0.309,0
2015-06-06T05:00:00Z,0,,0.36,0.009,1.162,0.001
2015-06-06T06:00:00Z,0,,0.45,0.02,3.226,0
2015-06-06T07:00:00Z,0,,0.391,0.012,5.041,0
2015-06-06T08:00:00Z,0,,1.014,0.014,6.486,0
2015-06-06T09:00:00Z,0,,0.915,0.015,6.65,0
2015-06-06T10:00:00Z,0,,0.835,0.01,7.32,0.073
2015-06-06T11:00:00Z,0,,0.87,0.009,7.278,0.327
2015-06-06T12:00:00Z,0,,0.606,0.015,6.676,0.082
2015-06-06T13:00:00Z,0,,0.465,0.015,6.101,0.003
2015-06-06T14:00:00Z,0,,0.645,0.011,4.828,0.002
2015-06-06T15:00:00Z,0,,0.435,0.01,3.035,0.001
2015-06-06T16:00:00Z,0,,0.425,0.01,1.147,0
2015-06-06T17:00:00Z,0,,0.509,0.02,0.26,0
2015-06-06T18:00:00Z,0,,1.19,0.63,0.064,0
2015-06-06T19:00:00Z,0,,1.475,0.36,0,0
2015-06-06T20:00:00Z,0.001,,1.5,0.369,0,0
2015-06-06T21:00:00Z,0,,1.586,0.34,0,0
2015-06-06T22:00:00Z,0,,1.654,0.361,0,0
2015-06-06T23:00:00Z,0,,1.51,0.02,0,0
2015-06-07T00:00:00Z,0,,1.366,0.009,0,0
2015-06-07T01:00:00Z,0,,1.335,0.01,0,0.001
2015-06-07T02:00:00Z,0,,1.33,0.022,0,0
2015-06-07T03:00:00Z,0,,1.339,0.074,0.016,0
2015-06-07T04:00:00Z,0,,1.25,1.045,0.308,0
2015-06-07T05:00:00Z,0,,0.465,0.349,1.162,0
2015-06-07T06:00:00Z,0,,0.975,0.01,3.226,0
2015-06-07T07:00:00Z,0,,0.455,0.01,5.042,0
2015-06-07T08:00:00Z,0,,0.48,0.021,6.485,0
2015-06-07T09:00:00Z,0.001,,0.471,0.01,6.651,0
2015-06-07T10:00:00Z,0.649,,1.034,0.01,7.32,0
2015-06-07T11:00:00Z,0.004,,1.025,0.019,7.277,0
2015-06-07T12:00:00Z,0,,0.91,0.01,6.676,0
2015-06-07T13:00:00Z,0,,0.391,0.01,6.102,0
2015-06-07T14:00:00Z,0,,0.364,0.021,4.828,0
2015-06-07T15:00:00Z,0,,0.39,0.01,3.035,0
2015-06-07T16:00:00Z,0,,0.445,0.01,1.147,0
2015-06-07T17:00:00Z,0,,0.446,0.02,0.259,0
2015-06-07T18:00:00Z,0,,0.535,0.279,0.065,0
2015-06-07T19:00:00Z,0,,0.584,0.012,0,0
2015-06-07T20:00:00Z,0,,0.57,0.308,0,0
2015-06-07T21:00:00Z,0,,0.375,0.5,0,0.001
2015-06-07T22:00:00Z,0,,0.351,0.266,0,0
2015-06-07T23:00:00Z,0,,0.319,0.015,0,0
2015-06-08T00:00:00Z,0,,0.33,0.01,0,0
2015-06-08T01:00:00Z,0,,0.325,0.02,0,0
2015-06-08T02:00:00Z,0,,0.316,0.009,0,0
